43.700520,-79.427780
43.700530,-79.427700
43.700540,-79.427620
43.700550,-79.427560
43.700550,-79.427540
43.700560,-79.427530
43.700550,-79.427540
43.700550,-79.427540
43.700550,-79.427530
43.700550,-79.427540
43.700550,-79.427540
43.700550,-79.427540
43.700550,-79.427550
43.700550,-79.427550
43.700550,-79.427550
43.700550,-79.427550
43.700550,-79.427540
43.700550,-79.427540
43.700550,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427530
43.700560,-79.427530
43.700560,-79.427540
43.700560,-79.427540
43.700560,-79.427530
43.700560,-79.427530
43.700560,-79.427530
43.700560,-79.427530
43.700560,-79.427530
43.700560,-79.427530
43.700570,-79.427530
43.700570,-79.427530
43.700570,-79.427520
43.700570,-79.427510
43.700570,-79.427510
43.700570,-79.427480
43.700580,-79.427450
43.700580,-79.427410
43.700580,-79.427390
43.700590,-79.427360
43.700610,-79.427310
43.700610,-79.427250
43.700630,-79.427170
43.700640,-79.427100
43.700650,-79.427030
43.700660,-79.426950
43.700670,-79.426890
43.700690,-79.426820
43.700700,-79.426750
43.700700,-79.426700
43.700710,-79.426660
43.700720,-79.426620
43.700730,-79.426590
43.700730,-79.426570
43.700730,-79.426550
43.700740,-79.426530
43.700740,-79.426510
43.700740,-79.426500
43.700740,-79.426490
43.700740,-79.426490
43.700740,-79.426490
43.700740,-79.426480
43.700740,-79.426480
43.700740,-79.426480
43.700740,-79.426480
43.700740,-79.426480
43.700740,-79.426480
43.700740,-79.426480
43.700740,-79.426480
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426470
43.700740,-79.426460
43.700740,-79.426460
43.700740,-79.426460
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426450
43.700740,-79.426460
43.700740,-79.426450
43.700740,-79.426440
43.700750,-79.426440
43.700750,-79.426440
43.700750,-79.426430
43.700750,-79.426410
43.700760,-79.426370
43.700780,-79.426320
43.700790,-79.426260
43.700800,-79.426200
43.700810,-79.426130
43.700830,-79.426070
43.700850,-79.425990
43.700860,-79.425910
43.700880,-79.425820
43.700900,-79.425720
43.700920,-79.425620
43.700940,-79.425520
43.700960,-79.425410
43.700990,-79.425310
43.701010,-79.425220
43.701030,-79.425140
43.701040,-79.425080
43.701050,-79.425020
43.701070,-79.424940
43.701090,-79.424860
43.701110,-79.424780
43.701140,-79.424690
43.701160,-79.424590
43.701180,-79.424480
43.701200,-79.424370
43.701230,-79.424260
43.701250,-79.424140
43.701280,-79.424030
43.701300,-79.423930
43.701330,-79.423830
43.701350,-79.423750
43.701360,-79.423670
43.701370,-79.423630
43.701380,-79.423600
43.701380,-79.423580
43.701380,-79.423570
43.701390,-79.423550
43.701400,-79.423530
43.701390,-79.423530
43.701390,-79.423530
43.701390,-79.423530
43.701390,-79.423520
43.701380,-79.423520
43.701380,-79.423520
43.701380,-79.423520
43.701380,-79.423520
43.701380,-79.423520
43.701380,-79.423520
43.701380,-79.423520
43.701380,-79.423520
43.701380,-79.423520
43.701370,-79.423520
43.701370,-79.423520
43.701370,-79.423520
43.701370,-79.423520
43.701370,-79.423520
43.701370,-79.423520
43.701370,-79.423520
43.701370,-79.423510
